Year,Quarter,Origin,Commodity,Tons
2024,2,MEXICO-TOTAL,Plantains,4707.9595
2024,2,MEXICO-TOTAL,Taro,4166.8055
2024,2,MEXICO-TOTAL,Grapefruit,3578.6655
2024,2,MEXICO-TOTAL,Pumpkins,3416.068
2024,2,MEXICO-TOTAL,Malanga/ Yautia,3342.057
2024,2,MEXICO-TOTAL,"Greens, Kale",3029.9635
2024,2,MEXICO-TOTAL,"Squash, Acorn",2961
2024,2,MEXICO-TOTAL,Lychee,2625.2335
2024,2,MEXICO-TOTAL,Guava,2596.7845
2024,2,MEXICO-TOTAL,Chinese Cabbage,2563.727
2024,2,MEXICO-TOTAL,"Peas, Sugar Snap",2561.8155
2024,2,MEXICO-TOTAL,"Squash, Yellow Straightneck",2346.6875
2024,2,MEXICO-TOTAL,Mushrooms,2326.6135
2024,2,MEXICO-TOTAL,Lemons,1862.9785
2024,2,MEXICO-TOTAL,Cactus Pears,1669.5365
2024,2,MEXICO-TOTAL,Endive,1555.393
2024,2,MEXICO-TOTAL,Long Beans,1367.6425
2024,2,MEXICO-TOTAL,Dates,1338.199
2024,2,MEXICO-TOTAL,Garbanzo Beans (Chick Peas),1247.0255
2024,2,MEXICO-TOTAL,"Melon, Korean",1213.5435
2024,2,MEXICO-TOTAL,"Peas, Green",960.386
2024,2,MEXICO-TOTAL,Yuca (Cassava),916.776000000001
2024,2,MEXICO-TOTAL,Mint,889.5785
2024,2,MEXICO-TOTAL,Rambutan,690.1325
2024,2,MEXICO-TOTAL,Yu Choy,672.278
2024,2,MEXICO-TOTAL,Dragon Fruit (Pitaya),601.859
2024,2,MEXICO-TOTAL,Dill,569.198
2024,2,MEXICO-TOTAL,"Melon, Hami",567.4515
2024,2,MEXICO-TOTAL,Gai Lan,523.5435
2024,2,MEXICO-TOTAL,Turnips,449.797
2024,2,MEXICO-TOTAL,Squash,411.4165
2024,2,MEXICO-TOTAL,Oregano,355.089
2024,2,MEXICO-TOTAL,Figs,305.271
2024,2,MEXICO-TOTAL,Artichokes,268.416
2024,2,MEXICO-TOTAL,Ginger Root,232.8515
2024,2,MEXICO-TOTAL,Dau Mue (Pea Tips),202.42
2024,2,MEXICO-TOTAL,Peaches,194.432
2024,2,MEXICO-TOTAL,Parsley,185.5625
2024,2,MEXICO-TOTAL,Gai Choy (Chinese Mustard),177.611
2024,2,MEXICO-TOTAL,"Melon, Galia",170.323
2024,2,MEXICO-TOTAL,Mangosteen,155.6185
2024,2,MEXICO-TOTAL,"Lettuce, Boston",144.012
2024,2,MEXICO-TOTAL,"Greens, Collard",128.4555
2024,2,MEXICO-TOTAL,Tamarind,122.7175
2024,2,MEXICO-TOTAL,Mixed And Misc Melons,104.0115
2024,2,MEXICO-TOTAL,"Greens, Mustard",102.0595
2024,2,MEXICO-TOTAL,Leeks,89.517
2024,2,MEXICO-TOTAL,Thyme,67.629
2024,2,MEXICO-TOTAL,Celeriac (Celery Root),57.363
2024,2,MEXICO-TOTAL,Tarragon,57.1615
2024,2,MEXICO-TOTAL,Tepeguaje (Guaje),53.514
2024,2,MEXICO-TOTAL,"Greens, Kohlrabi",33.829
2024,2,MEXICO-TOTAL,Bitter Melon,33.446
2024,2,MEXICO-TOTAL,Choy Sum,20.432
2024,2,MEXICO-TOTAL,Banana Flowers,14.256
2024,2,MEXICO-TOTAL,Carambola - Star Fruit,11.7345
2024,2,MEXICO-TOTAL,"Greens, Swiss Chard",8.378
2024,2,MEXICO-TOTAL,"Greens, Lamb's Quarters (Quilete)",7.3955
2024,2,MEXICO-TOTAL,"Peas, Other",4.587
2024,2,MEXICO-TOTAL,Plums,1.192
2024,2,MEXICO-TOTAL,Turmeric,1.156
2024,2,MEXICO-TOTAL,Loganberries,1.035
2024,2,MEXICO-TOTAL,"Peas, Snow",0.703
2024,2,MEXICO-TOTAL,Bay Leaves,0.286
2024,2,MID-ATLANTIC,ORIGIN TOTAL,23291.696
2024,2,MID-ATLANTIC,Apples,19394.16
2024,2,MID-ATLANTIC,Potatoes,3850
2024,2,MID-ATLANTIC,Peaches,38.5
2024,2,MID-ATLANTIC,"Tomatoes, Grape Type",5.256
2024,2,MID-ATLANTIC,"Tomatoes, Cherry",3.78
2024,2,NEW YORK,ORIGIN TOTAL,41782.21
2024,2,NEW YORK,Apples,40460.46
2024,2,NEW YORK,"Onions, Dry",1321.75
2024,2,OTHER,ORIGIN TOTAL,166646.6375
2024,2,OTHER,"Onions, Dry",86591.25
2024,2,OTHER,Potatoes,30578.1
2024,2,OTHER,Tomatoes,20156.4045
2024,2,OTHER,Sweet Potatoes,10867.03
2024,2,OTHER,Blueberries,4514.3775
2024,2,OTHER,Cucumbers,3917.347
2024,2,OTHER,Cantaloupes,3278.5
2024,2,OTHER,"Tomatoes, Plum Type",2324.3485
2024,2,OTHER,"Tomatoes, Grape Type",1456.1915
2024,2,OTHER,Apples,1335.48
2024,2,OTHER,Watermelons,840
2024,2,OTHER,"Tomatoes, Cherry",715.7335
2024,2,OTHER,Peaches,71.875
2024,2,PNW,ORIGIN TOTAL,1253219.7925
2024,2,PNW,Potatoes,503250.25
2024,2,PNW,Apples,499441.68
2024,2,PNW,"Onions, Dry",134529.445
2024,2,PNW,Cherries,65622.5015
2024,2,PNW,Pears,46823.7825
2024,2,PNW,Asparagus,1482.7375
2024,2,PNW,Blueberries,1314.446
2024,2,PNW,Rhubarb,590.95
2024,2,PNW,Apricots,164
2024,2,SOUTHEAST,ORIGIN TOTAL,528610.941
2024,2,SOUTHEAST,Watermelons,263238
2024,2,SOUTHEAST,"Onions, Dry",68908.44
2024,2,SOUTHEAST,Sweet Potatoes,49477.74
2024,2,SOUTHEAST,Blueberries,40500.636
2024,2,SOUTHEAST,Cantaloupes,21529.29
2024,2,SOUTHEAST,Cabbage,14564.605
2024,2,SOUTHEAST,Cucumbers,9489.226
2024,2,SOUTHEAST,"Corn, Sweet",9055.2
2024,2,SOUTHEAST,Greens,8505.925
2024,2,SOUTHEAST,Tomatoes,7537.6
2024,2,SOUTHEAST,"Peppers, Bell Type",7426.258
2024,2,SOUTHEAST,"Greens, Collard",5979.525
2024,2,SOUTHEAST,Eggplant,3456.5
2024,2,SOUTHEAST,Beans,2612.34
2024,2,SOUTHEAST,"Greens, Kale",2559.3125
2024,2,SOUTHEAST,Strawberries,2435.928
2024,2,SOUTHEAST,"Onions, Green",2357.03
2024,2,SOUTHEAST,Blackberries,1858.2325
2024,2,SOUTHEAST,Potatoes,1393.8
2024,2,SOUTHEAST,"Greens, Turnip Tops",1230.0625
2024,2,SOUTHEAST,"Greens, Mustard",837.875
2024,2,SOUTHEAST,"Squash, Zucchini",834.6885
2024,2,SOUTHEAST,Broccoli,570.447
2024,2,SOUTHEAST,"Squash, Yellow Straightneck",541.5
2024,2,SOUTHEAST,"Tomatoes, Plum Type",518.25
2024,2,SOUTHEAST,"Beans, Round Green Type",487
2024,2,SOUTHEAST,"Tomatoes, Grape Type",472.13
2024,2,SOUTHEAST,"Tomatoes, Cherry",118.8
2024,2,SOUTHEAST,"Squash, Yellow Crookneck",105
2024,2,SOUTHEAST,Currants,9.6
2024,2,TEXAS,ORIGIN TOTAL,178453.386
2024,2,TEXAS,Watermelons,92458.9125
2024,2,TEXAS,"Onions, Dry",51318.37
2024,2,TEXAS,Potatoes,28497.9
2024,2,TEXAS,Cabbage,4355.175
2024,2,TEXAS,"Greens, Kale",424.556
2024,2,TEXAS,Cilantro,419.9765
2024,2,TEXAS,Parsley,340.177
2024,2,TEXAS,Beets,166.387
2024,2,TEXAS,Dill,144.42
2024,2,TEXAS,"Greens, Collard",141.6125
2024,2,TEXAS,Fenugreek (Methi),81.24
2024,2,TEXAS,"Greens, Mustard",45.5375
2024,2,TEXAS,"Greens, Turnip Tops",22.975
2024,2,TEXAS,"Greens, Dandelion",20.07
2024,2,TEXAS,Arugula,9.924
2024,2,TEXAS,"Greens, Swiss Chard",6.153
2024,3,ARIZONA,ORIGIN TOTAL,89384.205
2024,3,ARIZONA,Watermelons,45519.995
2024,3,ARIZONA,Cantaloupes,32600.92
2024,3,ARIZONA,Honeydews,5531.67
2024,3,ARIZONA,Potatoes,3605.85
2024,3,ARIZONA,Mixed And Misc Melons,1351.02
2024,3,ARIZONA,"Melon, Hami",383.25
2024,3,ARIZONA,"Melon, Juan Canary",195.75
2024,3,ARIZONA,"Melon, Santa Claus (Piel de Sapo)",195.75
2024,3,CALIFORNIA,ORIGIN TOTAL,2964717.9715
2024,3,CALIFORNIA,Grapes,408435.5195
2024,3,CALIFORNIA,Strawberries,331609.432
2024,3,CALIFORNIA,"Lettuce, Iceberg",257987.9
2024,3,CALIFORNIA,"Lettuce, Romaine",223175.66
2024,3,CALIFORNIA,Cantaloupes,216990
2024,3,CALIFORNIA,Watermelons,202623.6625
2024,3,CALIFORNIA,Oranges,137250.58
2024,3,CALIFORNIA,Celery,123883.7665
2024,3,CALIFORNIA,Honeydews,93832.25
2024,3,CALIFORNIA,Lemons,93083.46
2024,3,CALIFORNIA,Peaches,91985.9475
2024,3,CALIFORNIA,"Onions, Dry",89876.915
2024,3,CALIFORNIA,Avocados,66694.2205
2024,3,CALIFORNIA,Nectarines,64329.65
2024,3,CALIFORNIA,Tomatoes,64078.6825
2024,3,CALIFORNIA,Broccoli,57148.0295
2024,3,CALIFORNIA,Potatoes,53055.85
2024,3,CALIFORNIA,"Peppers, Bell Type",48855.529
2024,3,CALIFORNIA,Cauliflower,48331.1875
2024,3,CALIFORNIA,Grapefruit,36347.22
2024,3,CALIFORNIA,"Tomatoes, Plum Type",30061.3375
2024,3,CALIFORNIA,Plums,25884.096
2024,3,CALIFORNIA,Pears,25237.422
2024,3,CALIFORNIA,Raspberries,21507.5175
2024,3,CALIFORNIA,Blackberries,20065.4175
2024,3,CALIFORNIA,Brussels Sprouts,17434.0375
2024,3,CALIFORNIA,"Lettuce, Green Leaf",15703.48
2024,3,CALIFORNIA,Cilantro,15069.81
2024,3,CALIFORNIA,Cabbage,13337.175
2024,3,CALIFORNIA,"Corn, Sweet",7288.68
2024,3,CALIFORNIA,Artichokes,7044.0605
2024,3,CALIFORNIA,Sweet Potatoes,6913.92
2024,3,CALIFORNIA,Spinach,6510.49
2024,3,CALIFORNIA,Chinese Cabbage,5400.03
2024,3,CALIFORNIA,Parsley,5205.8095
2024,3,CALIFORNIA,"Greens, Kale",4704.1125
2024,3,CALIFORNIA,"Lettuce, Red Leaf",3781.7
2024,3,CALIFORNIA,"Melon, Hami",3332.25
2024,3,CALIFORNIA,Radishes,2876.2225
2024,3,CALIFORNIA,Apples,2830
2024,3,CALIFORNIA,Leeks,2326.27
2024,3,CALIFORNIA,Bok Choy,2070.245
2024,3,CALIFORNIA,"Lettuce, Boston",1692.6
2024,3,CALIFORNIA,Pomegranates,1533.851
2024,3,CALIFORNIA,Mixed And Misc Melons,1146.75
2024,3,CALIFORNIA,Beets,983.5
2024,3,CALIFORNIA,"Melon, Juan Canary",932.505
2024,3,CALIFORNIA,"Melon, Santa Claus (Piel de Sapo)",906.255
2024,3,CALIFORNIA,"Melon, Orange Flesh",752.505
2024,3,CALIFORNIA,Anise,630.1445
2024,3,CALIFORNIA,Escarole,592.7875
2024,3,CALIFORNIA,"Lettuce, Other",317.85
2024,3,CALIFORNIA,Blueberries,316.6215
2024,3,CALIFORNIA,Endive,312.25
2024,3,CALIFORNIA,"Melon, Crenshaw",97.5
2024,3,CALIFORNIA,"Melon, Galia",85.5
2024,3,CALIFORNIA,"Melon, Casaba",75
2024,3,CALIFORNIA,Apricots,67.488
2024,3,CALIFORNIA,"Onions, Green",54.184
2024,3,CALIFORNIA,Dill,39.2
2024,3,CALIFORNIA,Greens,14.325
2024,3,CALIFORNIA,Miscellaneous Herbs,5.64
2024,3,CALIFORNIA,"Peas, Sugar Snap",1.305
2024,3,CALIFORNIA,"Peas, Snow",0.575
2024,3,CALIFORNIA,"Greens, Kohlrabi",0.09
2024,3,CANADA,ORIGIN TOTAL,589457.5345
2024,3,CANADA,Cucumbers,129881.6225
2024,3,CANADA,"Peppers, Bell Type",83554.7285
2024,3,CANADA,Tomatoes,80185.0650000001
2024,3,CANADA,Potatoes,55393.94
2024,3,CANADA,Carrots,27925.7565
2024,3,CANADA,Cabbage,27134.824
2024,3,CANADA,Blueberries,26691.8165
2024,3,CANADA,Cauliflower,16244.8585
2024,3,CANADA,Mushrooms,15476.325
2024,3,CANADA,Chinese Cabbage,13690.3695
2024,3,CANADA,"Tomatoes, Grape Type",9633.212
2024,3,CANADA,"Onions, Green",9584.9305
2024,3,CANADA,"Lettuce, Iceberg",8885.7165
2024,3,CANADA,"Tomatoes, Plum Type",8725.6015
2024,3,CANADA,Pumpkins,8615.049
2024,3,CANADA,Radishes,7728.6855
2024,3,CANADA,"Onions, Dry",6899.7285
2024,3,CANADA,"Lettuce, Romaine",5836.96750000001
2024,3,CANADA,Celery,5214.321
2024,3,CANADA,Apples,4980.819
2024,3,CANADA,Beets,3776.2635
2024,3,CANADA,"Lettuce, Other",3603.55950000001
2024,3,CANADA,"Corn, Sweet",3293.8425
2024,3,CANADA,Bok Choy,3232.227
2024,3,CANADA,Broccoli,1904.42
2024,3,CANADA,"Peppers, Jalapeno",1859.24
2024,3,CANADA,"Tomatoes, Cherry",1828.17
2024,3,CANADA,Beans,1644.389
2024,3,CANADA,Watermelons,1593.0535
2024,3,CANADA,Strawberries,1145.2815
2024,3,CANADA,Rutabagas,1117.969
2024,3,CANADA,Spinach,1059.636
2024,3,CANADA,Eggplant,1031.747
2024,3,CANADA,"Squash, Kabocha",984.0675
2024,3,CANADA,Chives,959.782
2024,3,CANADA,Vegetables Other,910.375
2024,3,CANADA,"Peppers, Other",882.2355
2024,3,CANADA,Cilantro,864.9395
2024,3,CANADA,"Lettuce, Boston",647.469
2024,3,CANADA,Asparagus,625.8795
2024,3,CANADA,Dry Eschallot,491.0755
2024,3,CANADA,Cherries,407.349
2024,3,CANADA,"Squash, Butternut",392.668
2024,3,CANADA,Endive,353.53
2024,3,CANADA,Turnips,322.0365
2024,3,CANADA,Cantaloupes,217.353
2024,3,CANADA,Raspberries,212.8635
2024,3,CANADA,"Squash, Acorn",196.654
2024,3,CANADA,Dill,172.587
2024,3,CANADA,"Greens, Kale",151.221
2024,3,CANADA,Parsnips,137.85
2024,3,CANADA,"Squash, Spaghetti",124.67
2024,3,CANADA,Garlic,120.8205
2024,3,CANADA,Peaches,113.663
2024,3,CANADA,Brussels Sprouts,110.315
2024,3,CANADA,Mint,95.978
2024,3,CANADA,"Peppers, Serrano",73.5495
2024,3,CANADA,"Peppers, Mixed Mini Sweet Types",54.298
2024,3,CANADA,Pears,52.841
2024,3,CANADA,Long Beans,50.893
2024,3,CANADA,Cranberries,48.622
2024,3,CANADA,Parsley,46.1665
2024,3,CANADA,Blackberries,36.708
2024,3,CANADA,"Squash, Zucchini",34.09
2024,3,CANADA,Squash,31.461
2024,3,CANADA,Garbanzo Beans (Chick Peas),26.092
2024,3,CANADA,"Peas, Green",19.0245
2024,3,CANADA,Sweet Potatoes,18.79
2024,3,CANADA,"Melon, Korean",15.097
2024,3,CANADA,Daikon,14.2285
2024,3,CANADA,Grapes,14.124
2024,3,CANADA,"Peppers, Poblano",12.7885
2024,3,CANADA,Yu Choy,11.3155
2024,3,CANADA,"Greens, Kohlrabi",5.7635
2024,3,CANADA,"Greens, Collard",4.5415
2024,3,CANADA,Thyme,3.6695
2024,3,CANADA,Lo Bok,3.294
2024,3,CANADA,Celeriac (Celery Root),2.9935
2024,3,CANADA,Gai Choy (Chinese Mustard),2.9765
2024,3,CANADA,"Squash, Grey",1.397
2024,3,CANADA,"Beans, Round Green Type",1.1725
2024,3,CANADA,Fiddle Head Ferns,0.503
2024,3,CANADA,Oregano,0.425
2024,3,CANADA,"Peppers, Anaheim",0.375
2024,3,CANADA,Gooseberries,0.3295
2024,3,CANADA,Limes,0.319
2024,3,CANADA,Apricots,0.1605
2024,3,CANADA,Bay Leaves,0.008
2024,3,COLORADO,ORIGIN TOTAL,164601.15
2024,3,COLORADO,Potatoes,149428.65
2024,3,COLORADO,"Onions, Dry",15172.5
2024,3,FLORIDA,ORIGIN TOTAL,16863.059
2024,3,FLORIDA,Avocados,7673.416
2024,3,FLORIDA,Watermelons,6700
2024,3,FLORIDA,Okra,1883.3325
2024,3,FLORIDA,Cucumbers,312.84
2024,3,FLORIDA,"Tomatoes, Grape Type",137.494
2024,3,FLORIDA,Oranges,94.299
2024,3,FLORIDA,Tangerines,30.8095
2024,3,FLORIDA,"Tomatoes, Cherry",30.22
2024,3,FLORIDA,Blueberries,0.648
2024,3,GREAT LAKES,ORIGIN TOTAL,319307.6955
2024,3,GREAT LAKES,Potatoes,140438.55
2024,3,GREAT LAKES,Watermelons,62148
2024,3,GREAT LAKES,Apples,36049.32
2024,3,GREAT LAKES,"Peppers, Bell Type",19110.77
2024,3,GREAT LAKES,Cucumbers,17042.7625
2024,3,GREAT LAKES,Blueberries,14384.5155
2024,3,GREAT LAKES,Cabbage,9310.3
2024,3,GREAT LAKES,Celery,7183.266
2024,3,GREAT LAKES,"Squash, Zucchini",3993.5595
2024,3,GREAT LAKES,"Tomatoes, Plum Type",2343.2
2024,3,GREAT LAKES,Eggplant,2089.3125
2024,3,GREAT LAKES,"Squash, Yellow Straightneck",1948.611
2024,3,GREAT LAKES,"Onions, Dry",1496
2024,3,GREAT LAKES,"Corn, Sweet",1201.62
2024,3,GREAT LAKES,Tomatoes,518.3125
2024,3,GREAT LAKES,"Tomatoes, Grape Type",49.596
2024,3,INDIANA,ORIGIN TOTAL,241343.465
2024,3,INDIANA,Watermelons,225842.6
2024,3,INDIANA,Cantaloupes,15500.865
2024,3,MEXICO-ARIZONA,ORIGIN TOTAL,222369.3635
2024,3,MEXICO-ARIZONA,Mangoes,67539.3855
2024,3,MEXICO-ARIZONA,Cucumbers,22155.416
2024,3,MEXICO-ARIZONA,Tomatoes,20804.8465
2024,3,MEXICO-ARIZONA,Watermelons,13532.376
2024,3,MEXICO-ARIZONA,"Peppers, Bell Type",10877.5415
2024,3,MEXICO-ARIZONA,Grapes,10755.7275
2024,3,MEXICO-ARIZONA,"Tomatoes, Plum Type",10350.453
2024,3,MEXICO-ARIZONA,"Tomatoes, Grape Type",9791.0315
2024,3,MEXICO-ARIZONA,"Lettuce, Romaine",4855.639
2024,3,MEXICO-ARIZONA,Honeydews,4209.7195
2024,3,MEXICO-ARIZONA,"Lettuce, Iceberg",3999.724
2024,3,MEXICO-ARIZONA,Spinach,3548.3595
2024,3,MEXICO-ARIZONA,Cabbage,3483.756
2024,3,MEXICO-ARIZONA,Beans,3344.6735
2024,3,MEXICO-ARIZONA,"Lettuce, Other",3255.7745
2024,3,MEXICO-ARIZONA,Bananas,2632.9295
2024,3,MEXICO-ARIZONA,Limes,2266.5835
2024,3,MEXICO-ARIZONA,"Peppers, Jalapeno",2225.416
2024,3,MEXICO-ARIZONA,Avocados,2211.611
2024,3,MEXICO-ARIZONA,Eggplant,1480.2655
2024,3,MEXICO-ARIZONA,Lemons,1449.4765
2024,3,MEXICO-ARIZONA,Carrots,1268.923
2024,3,MEXICO-ARIZONA,"Peppers, Anaheim",1255.3885
2024,3,MEXICO-ARIZONA,Asparagus,1228.6965
2024,3,MEXICO-ARIZONA,Vegetables Other,1215.617
2024,3,MEXICO-ARIZONA,"Squash, Butternut",1125.748
2024,3,MEXICO-ARIZONA,"Tomatoes, Cherry",1042.0085
2024,3,MEXICO-ARIZONA,"Onions, Green",998.870000000001
2024,3,MEXICO-ARIZONA,"Greens, Kale",866.9595
2024,3,MEXICO-ARIZONA,"Peppers, Poblano",837.775
2024,3,MEXICO-ARIZONA,Broccoli,676.935
2024,3,MEXICO-ARIZONA,Brussels Sprouts,657.2555
2024,3,MEXICO-ARIZONA,"Onions, Dry",618.7505
2024,3,MEXICO-ARIZONA,Chives,613.74
2024,3,MEXICO-ARIZONA,"Peppers, Serrano",608.184
2024,3,MEXICO-ARIZONA,Celery,475.84
2024,3,MEXICO-ARIZONA,Garlic,465.5355
2024,3,MEXICO-ARIZONA,Endive,435.952
2024,3,MEXICO-ARIZONA,Dates,417.6975
2024,3,MEXICO-ARIZONA,"Peppers, Other",226.8465
2024,3,MEXICO-ARIZONA,Pumpkins,217.708
2024,3,MEXICO-ARIZONA,Gai Lan,207.283
2024,3,MEXICO-ARIZONA,Long Beans,204.267
2024,3,MEXICO-ARIZONA,"Squash, Acorn",190.8905
2024,3,MEXICO-ARIZONA,"Squash, Kabocha",162.668
2024,3,MEXICO-ARIZONA,"Squash, Spaghetti",159.981
2024,3,MEXICO-ARIZONA,Tomatillos,146.268
2024,3,MEXICO-ARIZONA,"Squash, Zucchini",136.745
2024,3,MEXICO-ARIZONA,Cauliflower,112.4155
2024,3,MEXICO-ARIZONA,Dau Mue (Pea Tips),95.611
2024,3,MEXICO-ARIZONA,Yu Choy,86.0945
2024,3,MEXICO-ARIZONA,Pineapples,85.021
2024,3,MEXICO-ARIZONA,Bok Choy,85.0185
2024,3,MEXICO-ARIZONA,Jackfruit,77.8445
2024,3,MEXICO-ARIZONA,Dry Eschallot,68.5455
2024,3,MEXICO-ARIZONA,"Peppers, Mixed Mini Sweet Types",66.639
2024,3,MEXICO-ARIZONA,Cactus Leaf (Nopales),60.826
2024,3,MEXICO-ARIZONA,Blackberries,60.4295
2024,3,MEXICO-ARIZONA,"Lettuce, Boston",51.405
2024,3,MEXICO-ARIZONA,"Squash, Grey",46.783
2024,3,MEXICO-ARIZONA,Lychee,42.9565
2024,3,MEXICO-ARIZONA,Gai Choy (Chinese Mustard),37.5795
2024,3,MEXICO-ARIZONA,Rambutan,37.3625
2024,3,MEXICO-ARIZONA,Radishes,29.691
2024,3,MEXICO-ARIZONA,Coconuts,28.0025
2024,3,MEXICO-ARIZONA,"Squash, Yellow Straightneck",20.783
2024,3,MEXICO-ARIZONA,Dragon Fruit (Pitaya),20.177
2024,3,MEXICO-ARIZONA,"Greens, Kohlrabi",9.274
2024,3,MEXICO-ARIZONA,Leeks,7.878
2024,3,MEXICO-ARIZONA,Jicama,5.788
2024,3,MEXICO-CALIFORNIA,ORIGIN TOTAL,502099.5175
2024,3,MEXICO-CALIFORNIA,"Tomatoes, Plum Type",97067.5595
2024,3,MEXICO-CALIFORNIA,Cucumbers,76058.1275
2024,3,MEXICO-CALIFORNIA,"Onions, Green",39033.384
2024,3,MEXICO-CALIFORNIA,Tomatoes,27677.9705
2024,3,MEXICO-CALIFORNIA,Limes,27085.8875
2024,3,MEXICO-CALIFORNIA,Asparagus,23919.247
2024,3,MEXICO-CALIFORNIA,Tomatillos,22684.4595
2024,3,MEXICO-CALIFORNIA,Papaya,20366.0085
2024,3,MEXICO-CALIFORNIA,"Peppers, Jalapeno",17054.084
2024,3,MEXICO-CALIFORNIA,Raspberries,10906.1
2024,3,MEXICO-CALIFORNIA,Beans,8625.681
2024,3,MEXICO-CALIFORNIA,Watermelons,7965.167
2024,3,MEXICO-CALIFORNIA,"Tomatoes, Grape Type",7637.574
2024,3,MEXICO-CALIFORNIA,Bananas,7256.5375
2024,3,MEXICO-CALIFORNIA,"Peppers, Serrano",6926.4395
2024,3,MEXICO-CALIFORNIA,Cactus Leaf (Nopales),6301.0865
2024,3,MEXICO-CALIFORNIA,"Onions, Dry",5701.702
2024,3,MEXICO-CALIFORNIA,Brussels Sprouts,5588.4435
2024,3,MEXICO-CALIFORNIA,Jicama,5088.2855
2024,3,MEXICO-CALIFORNIA,Cactus Pears,4908.2145
2024,3,MEXICO-CALIFORNIA,Garlic,4867.353
2024,3,MEXICO-CALIFORNIA,"Peppers, Other",4389.244
2024,3,MEXICO-CALIFORNIA,"Peppers, Bell Type",4384.894
2024,3,MEXICO-CALIFORNIA,Coconuts,4031.966
2024,3,MEXICO-CALIFORNIA,Chayote,3598.808
2024,3,MEXICO-CALIFORNIA,Fruits Other,3405.1825
2024,3,MEXICO-CALIFORNIA,Jackfruit,3341.126
2024,3,MEXICO-CALIFORNIA,Radishes,3297.364
2024,3,MEXICO-CALIFORNIA,Strawberries,3291.669
2024,3,MEXICO-CALIFORNIA,"Corn, Sweet",2961.2405
2024,3,MEXICO-CALIFORNIA,"Squash, Zucchini",2828.9025
2024,3,MEXICO-CALIFORNIA,Carrots,2556.383
2024,3,MEXICO-CALIFORNIA,"Lettuce, Other",2460.951
2024,3,MEXICO-CALIFORNIA,"Tomatoes, Cherry",2412.9205
2024,3,MEXICO-CALIFORNIA,"Peppers, Mixed Mini Sweet Types",1830.7365
2024,3,MEXICO-CALIFORNIA,Vegetables Other,1768.8095
2024,3,MEXICO-CALIFORNIA,Broccoli,1614.6365
2024,3,MEXICO-CALIFORNIA,Beets,1571.3535
2024,3,MEXICO-CALIFORNIA,"Squash, Grey",1515.6515
2024,3,MEXICO-CALIFORNIA,Avocados,1441.9685
2024,3,MEXICO-CALIFORNIA,Eggplant,1357.5885
2024,3,MEXICO-CALIFORNIA,Cauliflower,1308.9215
2024,3,MEXICO-CALIFORNIA,Mangoes,1227.3185
2024,3,MEXICO-CALIFORNIA,"Peas, Sugar Snap",1149.438
2024,3,MEXICO-CALIFORNIA,Celery,1086.215
2024,3,MEXICO-CALIFORNIA,"Peppers, Anaheim",943.586
2024,3,MEXICO-CALIFORNIA,Mint,870.9345
2024,3,MEXICO-CALIFORNIA,"Squash, Butternut",742.3495
2024,3,MEXICO-CALIFORNIA,"Lettuce, Romaine",733.7255
2024,3,MEXICO-CALIFORNIA,Rambutan,696.396
2024,3,MEXICO-CALIFORNIA,"Peppers, Poblano",685.3515
2024,3,MEXICO-CALIFORNIA,Yuca (Cassava),491.6275
2024,3,MEXICO-CALIFORNIA,Dill,487.0845
2024,3,MEXICO-CALIFORNIA,Blueberries,420
2024,3,MEXICO-CALIFORNIA,Cilantro,382.041
2024,3,MEXICO-CALIFORNIA,Plantains,371.8775
2024,3,MEXICO-CALIFORNIA,"Greens, Kale",284.7105
2024,3,MEXICO-CALIFORNIA,"Squash, Kabocha",247.0175
2024,3,MEXICO-CALIFORNIA,Squash,235.224
2024,3,MEXICO-CALIFORNIA,Dates,209.4535
2024,3,MEXICO-CALIFORNIA,Cantaloupes,179.2925
2024,3,MEXICO-CALIFORNIA,Chives,175.777
2024,3,MEXICO-CALIFORNIA,Dragon Fruit (Pitaya),173.629
2024,3,MEXICO-CALIFORNIA,Spinach,171.172
2024,3,MEXICO-CALIFORNIA,Blackberries,151.7795
2024,3,MEXICO-CALIFORNIA,Pineapples,150.663
2024,3,MEXICO-CALIFORNIA,Gai Lan,147.7565
2024,3,MEXICO-CALIFORNIA,Chinese Cabbage,136.0525
2024,3,MEXICO-CALIFORNIA,Cabbage,129.09
2024,3,MEXICO-CALIFORNIA,Endive,115.4895
2024,3,MEXICO-CALIFORNIA,Taro,87.5055
2024,3,MEXICO-CALIFORNIA,"Lettuce, Iceberg",84.3845
2024,3,MEXICO-CALIFORNIA,"Peas, Green",81.603
2024,3,MEXICO-CALIFORNIA,Mangosteen,78.7215
2024,3,MEXICO-CALIFORNIA,Long Beans,66.1555
2024,3,MEXICO-CALIFORNIA,"Peas, Other",65.0955
2024,3,MEXICO-CALIFORNIA,Oregano,59.0825
2024,3,MEXICO-CALIFORNIA,Mixed And Misc Melons,58.704
2024,3,MEXICO-CALIFORNIA,Figs,55.617
2024,3,MEXICO-CALIFORNIA,"Melon, Korean",53.9635
2024,3,MEXICO-CALIFORNIA,Dry Eschallot,51.5895
2024,3,MEXICO-CALIFORNIA,Pumpkins,42.1095
2024,3,MEXICO-CALIFORNIA,Lemons,40.944
2024,3,MEXICO-CALIFORNIA,Tarragon,40.86
2024,3,MEXICO-CALIFORNIA,Bok Choy,39.0745
